id,prediction,loss
448267,1725,2589
448270,3308,3420
448275,1249,663.5
448277,3255,2103
448282,1328,2269
448283,2815,2972
448284,841.5,208.4
448292,1419,662
448293,1455,2032
448300,1318,1296
448301,2349,2035
448302,1725,1762
448309,2200,3070
448312,6089,4629
448313,1662,671.6
448315,1179,439
448316,2462,1704
448319,941.8,939.2
448321,1591,2304
448323,1318,1283
448329,1455,801.4
448334,1411,1324
448339,2200,4328
448342,1480,1165
448343,2372,2024
448345,1505,3159
448346,3275,755
448349,1455,632.5
448352,1411,1039
448354,3909,6223
448357,1725,822.8
448359,4470,2.037e+04
448362,2372,3673
448364,1455,928.7
448370,1002,670.3
448373,8467,3886
448374,4937,1.234e+04
448375,2317,2631
448377,2011,1015
448385,3555,3378
448388,829.1,1758
448390,683.4,616.2
448391,3308,1942
448393,742.4,336.2
448404,4470,2997
448406,5319,3584
448407,3255,2674
448411,2200,1940
448416,3129,4228
448419,1318,1526
448423,9337,1.47e+04
448427,1891,6049
448436,2372,1298
448438,1682,1027
448439,2606,1170
448440,1078,1671
448442,1419,238.9
448446,4011,6289
448449,1559,734.1
448450,1695,1648
448461,2372,2757
448462,3435,2131
448469,1682,1107
448472,3435,2700
448476,7276,4843
448481,1249,943.7
448483,697.7,615.2
448485,8446,7202
448494,4937,8502
448496,3757,3461
448500,8446,1.147e+04
448501,1084,1025
448506,4115,6733
448508,2556,1509
448510,1318,1402
448511,2701,4329
448513,1084,445.9
448519,3106,2581
448524,1012,875.5
448526,3106,5081
448528,6759,7611
448530,5319,3735
448532,7106,9605
448537,1002,790.1
448540,2234,2148
448548,2011,2089
448549,957.5,1139
448550,2099,993.6
448552,1591,2265
448553,874.1,1015
448554,1784,2632
448560,929.9,591.5
448561,1797,1303
448562,2011,938.6
448563,3435,1077
448565,1670,1436
448570,1906,7672
448574,2011,6591
448582,2748,4189
448584,7276,1.094e+04
448587,1238,1033
448589,7276,7568
448590,1121,2915
448598,1002,1296
448601,1591,942.8
448603,2099,1598
448606,3909,4082
448608,2224,4191
448611,2200,2464
448616,923.4,1089
448618,2246,4384
448619,1947,1609
448620,6089,8205
448623,2372,5398
448634,957.5,874.9
448639,1288,2062
448644,1603,1644
448645,1853,1618
448646,2011,972.2
448649,3011,3662
448652,2246,1374
448653,6089,6667
448657,1084,626.9
448659,1135,543.5
448663,1695,3550
448666,4115,7573
448669,2372,1123
448671,2317,685.9
448673,929.9,568.3
448674,2556,5334
448680,1591,1254
448681,3435,3340
448682,2372,3029
448685,4115,5044
448688,1682,901.5
448690,1947,7187
448692,1725,2706
448696,1344,1326
448700,2126,4097
448702,1947,2004
448708,4777,4157
448709,1760,3033
448710,1179,1089
448711,1.077e+04,1.199e+04
448717,2011,1311
448720,5179,5270
448721,4011,3154
448723,2224,6405
448724,3757,3209
448726,1603,1446
448727,5319,8054
448732,2901,4485
448734,3435,2492
448736,1891,3423
448740,1523,1248
448752,2815,5584
448761,3011,2419
448770,4115,3380
448774,1002,1436
448780,3129,3919
448783,4804,4791
448785,2748,1490
448794,1891,1089
448800,3308,3802
448805,3106,3766
448808,1411,1263
448810,3255,1649
448811,1947,783.9
448813,3308,2304
448818,1557,1549
448819,4937,2623
448822,6284,9186
448832,1682,1656
448833,1557,105.9
448834,2011,1109
448836,1288,1450
448837,1321,1360
448838,3555,971
448842,5199,3005
448847,2556,1788
448848,1455,2506
448850,1853,1725
448855,2234,2185
448858,1419,3433
448861,6089,5284
448869,1166,1125
448871,1662,2233
448874,1559,2217
448877,4470,1799
448878,1.144e+04,5112
448887,7350,1.077e+04
448889,2224,3566
448895,7821,1.136e+04
448896,1682,2068
448903,3435,2924
448904,2200,7200
448905,5813,1.216e+04
448906,1514,2050
448909,1135,970.8
448913,2606,2150
448914,2815,3358
448915,6759,6296
448920,2887,2316
448922,876,577.2
448923,1455,1710
448928,1121,1111
448930,2200,2001
448931,3106,4170
448938,1797,1377
448942,1557,1102
448943,1.02e+04,1.204e+04
448944,1784,1484
448950,1505,1422
448953,1603,1153
448955,6284,9359
448956,2317,1505
448957,2251,1.334e+04
448958,1318,2366
448960,1853,1012
448965,4011,5009
448966,1784,2800
448972,2011,5095
448975,1682,885
448977,1045,307.4
448978,1662,3890
448986,6866,8703
448991,1.02e+04,9100
448999,7680,9200
449004,957.5,490.1
449005,1455,1159
449006,1012,697.6
449008,2748,1148
449014,2099,3477
449018,1411,2868
449030,1179,3200
449032,2701,1671
449034,2200,1275
449036,3435,4785
449041,2099,580
449042,4115,4236
449049,1342,642.5
449051,3435,8279
449052,3106,1.34e+04
449053,1291,1132
449069,2317,2851
449070,5179,1.188e+04
449073,1603,2070
449076,4804,1.158e+04
449077,1557,1734
449082,1523,1339
449092,1191,421.3
449093,1.02e+04,7844
449097,1514,1454
449098,3308,4564
449100,1344,3633
449101,2556,2230
449102,929.9,985.3
449104,1288,2111
449105,2317,1803
449107,1603,902.6
449110,1682,2142
449114,1670,1972
449115,2169,1702
449120,1179,1394
449122,2318,2299
449123,2887,2981
449125,1131,911.9
449126,957.5,2252
449135,5813,4292
449141,1249,1178
449146,1288,3318
449147,1404,1413
449150,1105,805.9
449153,2643,1783
449155,1514,3298
449161,1288,3110
449164,3885,8342
449171,9337,7955
449172,4263,3916
449173,1853,2724
449177,1523,691.3
449180,6284,1.023e+04
449182,1557,700
449185,3757,4917
449186,4777,4362
449188,3909,5994
449190,2200,2808
449193,2701,1098
449196,3011,5367
449198,1288,1351
449199,2556,2805
449200,2318,2147
449202,1725,1972
449204,2169,1897
449206,1853,3155
449208,1249,1187
449210,4011,1797
449213,1236,1347
449216,1568,1057
449217,3308,4154
449219,1288,914
449223,2643,4876
449224,1603,2038
449233,1819,1648
449234,5483,6716
449241,1514,9016
449245,4115,5816
449246,5057,3539
449248,1084,698.2
449250,3308,4488
449252,819,757.8
449255,2011,1992
449265,2815,1281
449269,601,268.5
449270,1.209e+04,9183
449271,1288,1338
449272,2887,2025
449273,929.9,810.9
449275,2011,3882
449279,819,538.5
449280,1.097e+04,2.534e+04
449281,7821,4059
449284,1238,1683
449291,3275,3464
449293,2318,1491
449294,1165,645.1
449298,899.6,951.3
449303,2874,4611
449305,1419,1437
449307,1404,4257
449315,8446,9539
449323,5589,4491
449325,929.9,722.9
449326,2372,1933
449327,4937,6029
449329,1760,2153
449331,4828,4401
449332,1523,801.6
449335,1288,1353
449342,2748,3851
449344,4777,4024
449346,1853,682.2
449348,1179,936.5
449350,1002,1604
449352,1797,6847
449354,4004,3997
449359,1.209e+04,1.112e+04
449362,1249,1395
449366,1288,1011
449368,3555,4616
449369,1682,2012
449370,1906,4106
449378,1262,825.1
449380,2318,1915
449384,941.8,570.5
449385,1603,3681
449393,1523,2408
449396,2748,2847
449397,2372,2635
449399,1891,1147
449408,1321,1140
449418,1906,3816
449423,1557,1526
449425,1262,2021
449426,3106,2320
449429,1179,527.7
449434,1342,1092
449438,2815,2221
449439,2556,2033
449443,761.3,1258
449447,2462,2175
449448,1591,551.9
449451,1419,985.1
449453,2643,1200
449455,929.9,778.1
449458,4937,1.228e+04
449463,7821,1.768e+04
449464,3308,3147
449465,1760,717.8
449466,1002,734.2
449469,1853,944.1
449473,3760,3329
449476,1514,2354
449480,1165,2441
449481,2372,653
449484,1445,2054
449485,2099,2202
449486,4804,1060
449490,2011,922.2
449491,2884,3084
449498,1947,2052
449499,2011,2544
449500,2643,3118
449503,1179,740.6
449506,1725,1529
449507,1321,1344
449509,3435,5405
449511,5564,5744
449513,1084,730.8
449516,2388,4255
449520,2556,3927
449521,1761,2021
449524,1191,1711
449526,1411,935.2
449527,2748,2242
449529,1084,437.3
449534,1906,751.4
449537,2318,3543
449538,1002,648.3
449539,1760,1440
449541,1523,4467
449543,683.4,468.7
449545,2251,1484
449546,974.7,1274
449550,2556,2350
449553,1238,1565
449556,4777,8514
449559,2556,4002
449560,1445,1080
449562,1.144e+04,1.126e+04
449564,1238,1277
449566,795.9,1680
449567,1947,1234
449569,6284,5950
449570,1947,5872
449574,1682,1014
449575,1797,1496
449581,4263,6366
449584,6089,1.587e+04
449585,1801,3285
449587,2606,725.8
449591,1863,1455
449594,1514,4362
449595,4011,7390
449598,1096,1108
449610,1002,877.7
449611,1947,1707
449613,1695,3231
449618,1411,1140
449620,2099,1151
449623,1404,1083
449625,1046,599.5
449628,2296,2851
449630,4937,7964
449632,1603,2000
449633,1.097e+04,1.314e+04
449637,1761,1881
449642,1725,1131
449645,929.9,752.7
449650,2200,7233
449655,2317,2180
449656,4115,2970
449657,2011,4297
449661,2815,1435
449663,3435,5658
449667,929.9,651
449669,2011,3089
449672,7821,6813
449673,1523,5442
449677,1568,1350
449680,1725,1978
449683,1784,2253
449685,1002,889.4
449688,3011,4842
449691,3129,5065
449693,1682,1275
449695,2011,2509
449697,2874,8943
449698,5319,5448
449700,1318,1587
449708,961.4,469.8
449709,7106,8374
449710,1906,3158
449711,2740,1788
449712,957.5,1037
449713,2896,1666
449715,3106,4555
449719,941.8,2219
449722,876,813.6
449724,1321,1691
449735,1853,1545
449737,4263,2509
449738,6284,3889
449742,1455,1166
449744,4822,1.305e+04
449746,2748,2439
449755,1321,1220
449758,637.9,760.4
449761,3760,1123
449765,800.9,865.2
449769,2317,853.4
449774,1012,617.6
449778,1682,2296
449781,3760,7123
449785,3275,4173
449786,1568,1554
449787,1682,1364
449790,1559,2132
449792,1046,1255
449795,3555,2460
449796,900.1,597.7
449798,1603,3758
449800,1853,2324
449802,1078,975.1
449803,1419,1103
449806,4234,9337
449811,2011,1255
449813,4937,5328
449816,4804,8920
449818,1761,885.5
449821,1179,1379
449831,2372,3040
449834,1682,1362
449835,1670,373.9
449836,5589,1446
449846,1455,1479
449847,1819,1586
449849,1.31e+04,1.235e+04
449850,1853,768.5
449851,2388,3488
449853,3555,3095
449861,3129,2713
449862,1411,2219
449864,5179,6399
449866,683.4,1206
449871,3760,660
449872,2372,1559
449874,3463,2731
449881,465.4,272.5
449882,1288,848.5
449883,1344,1093
449890,1819,2147
449899,1943,1905
449901,1819,1811
449905,1404,1551
449907,2556,2126
449908,1695,2096
449910,2099,2342
449912,2200,1245
449913,3909,7488
449914,1096,1315
449917,1523,1784
449919,2874,4712
449920,2130,1715
449923,1819,2631
449924,1165,673.6
449925,3255,4441
449931,3760,3206
449934,1455,737.6
449935,2246,900.6
449939,2884,1788
449942,1819,2225
449945,2200,2092
449946,5667,3458
449950,4804,2372
449954,4470,5665
449955,7680,1.91e+04
449957,2462,3302
449964,2556,1349
449966,2372,1962
449967,1947,1359
449969,4115,3464
449970,3308,6212
449971,3106,1927
449973,1307,1143
449974,3129,2755
449975,1291,1057
449977,2556,5938
449988,2748,2953
449991,959,958.9
449992,2748,3055
449993,2169,2568
449994,2011,1687
450002,1760,2940
450005,4263,5878
450006,3435,4559
450009,2200,3478
450014,4011,2835
450019,1179,1430
450022,3011,2930
450026,5319,5766
450031,1682,1660
450036,1670,2104
450038,2643,4471
450044,1.209e+04,6421
450048,2169,2888
450049,1906,850.3
450052,4937,3655
450053,4470,1921
450058,3555,9177
450067,2556,6598
450070,2099,1869
450075,874.1,1238
450078,1819,2082
450082,1853,3018
450084,5179,4325
450085,2224,1544
450091,3555,3406
450092,1262,2674
450100,2011,3948
450102,1662,645.8
450104,1191,1172
450105,1002,744.4
450106,957.5,1499
450110,2372,2039
450112,2372,2308
450113,1.209e+04,1.462e+04
450115,1445,4294
450120,1523,1630
450122,876,424.6
450128,2126,2521
450129,2643,2889
450131,2169,1829
450133,2701,4359
450136,1404,868
450140,2556,2211
450141,1591,1219
450143,2318,514.7
450151,1891,1923
450159,2169,2344
450165,1191,600.4
450169,2556,9034
450170,7276,1.369e+04
450172,1191,1581
450173,2748,2842
450174,2556,2019
450175,1853,1855
450180,974.7,1428
450187,1557,3475
450192,1078,722.4
450193,957.5,919.4
450194,957.5,605.9
450196,1725,1078
450198,6002,7517
450208,1404,1745
450211,1725,3213
450214,2606,1817
450215,957.5,772.7
450216,1135,628.4
450219,2011,1492
450223,3555,5079
450230,961.4,1446
450234,1480,2616
450237,2748,3409
450240,5483,5441
450242,2318,1937
450243,1411,1047
450245,1238,497.8
450246,2740,2821
450251,3011,3416
450253,957.5,1174
450254,1853,2528
450255,941.8,1495
450260,1288,2052
450261,1078,1513
450270,1002,2134
450277,2556,1273
450283,1943,1149
450289,4937,1554
450290,1943,1348
450291,1455,1296
450293,1121,708.3
450294,3613,5310
450301,3275,3946
450305,1078,706.2
450312,899.6,785.8
450315,3129,3608
450320,6284,4663
450330,1603,2325
450331,1084,1054
450336,2874,1291
450339,3555,3013
450340,1514,1212
450343,2462,1225
450347,3308,2248
450352,1084,1758
450355,4115,3487
450357,1760,1316
450360,1863,1191
450363,1262,1024
450366,2126,2275
450375,1342,1417
450377,1288,1913
450378,2606,2490
450379,5483,6591
450380,2887,2560
450381,1505,1510
450382,1670,901.1
450394,1.144e+04,1.591e+04
450397,4470,6048
450399,2748,2452
450400,4777,1.062e+04
450401,1404,2529
450402,3011,4104
450404,4263,4561
450412,1797,4016
450414,1853,5504
450416,900.1,967.5
450418,3909,3988
450419,1002,836.7
450422,2887,3555
450428,706.8,985.9
450434,4263,4822
450439,1179,947.7
450445,6089,1.39e+04
450450,1236,1894
450452,1801,1444
450453,4470,5420
450466,3011,4814
450468,2317,3899
450476,4443,7700
450485,1603,1526
450491,3275,2204
450494,2643,2210
450495,1084,1443
450496,2606,3579
450498,1.077e+04,1.251e+04
450502,1404,1931
450504,900.1,1059
450507,6284,1.006e+04
450519,2372,927
450524,3106,4146
450525,2701,5559
450530,1853,4097
450532,2126,2379
450533,4263,1.785e+04
450539,8446,9487
450541,3255,4397
450544,2200,5624
450549,1344,1763
450550,3909,6210
450557,800.9,694.6
450559,1165,973.5
450563,1682,2216
450564,6089,5504
450569,3275,5553
450576,2011,6017
450577,2099,2741
450585,4470,4882
450590,1863,3783
450591,1891,2117
450600,2318,2044
450606,3555,2568
450609,2701,2530
450610,1093,1325
450614,2200,2019
450615,8467,1.001e+04
450616,1321,1372
450618,1906,1628
450620,2556,1626
450629,3613,2314
450630,5667,6939
450631,4011,2506
450633,929.9,837.6
450635,1328,1081
450645,4828,6151
450647,1947,1858
450649,2556,1151
450655,3308,5719
450656,2762,1275
450657,1906,2209
450659,1455,1890
450660,4937,3647
450664,2762,4329
450667,1906,2659
450668,1.209e+04,1.896e+04
450670,2099,1.07e+04
450671,4443,580
450674,4011,5751
450675,3308,5455
450678,2224,2369
450692,974.7,942
450698,3555,1008
450699,1891,4157
450700,2740,3592
450702,4937,3620
450704,4777,7947
450708,1249,1307
450711,874.1,608.6
450715,2740,2147
450721,1853,2530
450731,1853,1881
450732,1784,1519
450733,1819,1951
450734,2224,771.6
450736,1.527e+04,1.835e+04
450738,2556,3639
450742,1411,769.6
450747,3613,1335
450748,465.4,658.4
450750,3275,3071
450751,1906,1067
450752,1084,708.5
450753,2011,864.7
450755,1404,2182
450757,2556,2082
450758,2486,2705
450760,2246,6592
450771,1307,2249
450782,5179,6005
450783,3909,2888
450784,1853,1006
450786,3275,1784
450787,2606,3191
450788,4203,5463
450791,3760,4546
450794,2372,7386
450800,874.1,508.2
450804,4470,2451
450808,900.1,1152
450809,3909,4689
450811,1.209e+04,1.636e+04
450817,1411,1385
450818,1121,822.6
450823,1093,1320
450824,2224,1472
450825,1012,2495
450827,2011,1838
450829,7821,8478
450833,2011,1153
450835,1201,1678
450838,1135,758.9
450839,3129,4453
450846,2556,6450
450854,1505,929
450856,1318,1204
450860,4937,2929
450862,1863,2167
450867,2462,3798
450868,2296,3884
450870,6089,4965
450871,1682,1317
450872,1514,1868
450876,6759,9519
450877,795.9,501.5
450878,4937,2700
450886,3507,4189
450890,1297,3535
450891,2556,5898
450900,3011,1208
450902,1557,698.3
450904,1819,1470
450906,2011,2509
450908,1784,1021
450911,4011,5933
450914,1559,616.8
450917,1096,1265
450923,1121,761.9
450924,1591,1512
450931,1131,1143
450933,4011,5098
450934,1943,1469
450937,5813,4155
450938,1853,563.8
450939,1853,2878
450940,1891,834.4
450941,2815,1837
450944,3757,2518
450947,1947,1389
450948,758.4,1720
450949,4203,3124
450950,1591,3242
450953,900.1,1225
450954,961.4,2041
450959,2349,801.4
450960,2748,1417
450962,5319,8007
450963,7821,8351
450964,4822,1314
450967,2372,3665
450968,1455,2660
450969,5667,2268
450970,874.1,380.2
450976,900.1,981
450978,2011,1201
450980,2815,1017
450989,4822,6015
450994,2224,3201
450995,5319,1.052e+04
450998,2372,4409
451003,6089,5995
451006,1682,842.2
451010,1.097e+04,1.595e+04
451014,3275,5066
451016,1291,907.6
451018,3760,3042
451019,706.8,658.6
451020,2200,3652
451023,1947,3466
451027,1288,2051
451030,1906,2207
451033,1078,3706
451034,1404,1710
451035,5319,5724
451039,2011,2003
451040,1505,606.5
451043,957.5,811.3
451045,1853,1090
451047,1557,1905
451052,3106,3455
451058,1943,3224
451060,5589,7676
451062,2011,4751
451063,4263,6457
451068,1321,3668
451070,1411,715.2
451072,2224,679.1
451073,1419,1207
451083,2901,1497
451084,2372,5427
451085,2200,4951
451092,1321,1609
451095,5667,4175
451102,3435,4842
451105,2556,5161
451106,1411,436.8
451109,9337,1.007e+04
451110,4828,6568
451113,4470,3313
451125,2099,1857
451132,1054,1547
451133,1947,2620
451135,3106,5694
451136,2762,3499
451152,1801,839.3
451157,2815,1058
451158,1906,1925
451161,1947,2157
451163,2606,5275
451168,3555,3676
451169,1288,3467
451171,2099,2462
451173,900.1,585.6
451175,1238,2189
451177,3255,2514
451178,2296,1418
451181,2318,2790
451182,2011,4527
451186,2874,2339
451191,1557,1780
451193,1523,1645
451195,1603,3416
451197,5564,4035
451200,3011,1990
451201,3011,3848
451202,1262,804.6
451203,4822,3823
451207,2556,5863
451214,1603,1512
451219,2372,6655
451220,2556,1145
451227,3435,2747
451237,2099,2260
451238,1419,3471
451240,742.4,604.2
451244,2372,2827
451250,1695,649.5
451254,2200,1663
451256,2349,3957
451260,2200,7126
451264,3435,3269
451266,3011,5059
451282,1947,2336
451283,1342,2259
451285,2011,2133
451287,3435,5241
451295,1201,774.5
451296,1557,3310
451297,1480,1690
451298,2224,3817
451299,2887,2157
451304,2556,1289
451309,1.02e+04,1.256e+04
451315,3435,5288
451317,1682,1111
451318,1761,1396
451321,3555,4702
451322,1084,924.6
451324,1662,986
451325,1411,2597
451327,1591,841.8
451328,1342,1116
451333,6284,6615
451334,1084,2247
451335,3255,1949
451338,1906,4494
451342,2372,3215
451347,7821,1.195e+04
451352,8467,8564
451354,3106,1722
451357,2660,1744
451358,2815,3123
451361,4011,3811
451363,1591,3919
451365,1760,1786
451366,1288,2129
451367,3106,1017
451368,1906,3336
451370,7101,4673
451378,4777,4197
451380,1853,1539
451382,1121,1669
451384,7350,7946
451386,3555,6905
451388,5179,7703
451389,1891,1444
451390,1054,1167
451391,2372,1679
451402,5483,1.178e+04
451405,4937,4852
451407,1682,1895
451408,4011,3189
451409,2556,1213
451419,1568,2052
451421,2606,3559
451424,4004,2769
451432,4134,4817
451433,2748,4177
451435,2099,778.5
451437,2318,1044
451441,2701,3760
451443,7106,5985
451445,1853,2763
451449,3106,4158
451452,4234,4125
451457,3435,2768
451464,7350,8021
451467,4777,2643
451469,4937,6179
451471,1121,889.2
451475,1121,1332
451482,1682,1707
451483,1760,2456
451485,876,677
451486,4263,4309
451490,5564,900
451494,1603,3335
451495,3613,4557
451499,8467,1.08e+04
451501,1947,1229
451507,1947,1975
451513,4470,2125
451515,4011,4165
451516,4470,4067
451518,9517,1.034e+04
451519,3757,2482
451521,1411,5401
451523,1249,2251
451525,1166,1799
451529,1078,2299
451530,4937,5102
451531,3308,4338
451534,1002,880.7
451538,4804,4868
451539,1401,2178
451547,3129,1127
451554,1523,1286
451555,2748,1607
451558,1179,783.7
451562,1318,1088
451565,8080,1.047e+04
451568,1784,1805
451570,5943,7711
451580,1455,1491
451581,2887,2037
451582,1404,1258
451584,2224,1739
451588,2606,6347
451595,2748,2618
451596,2556,2202
451599,1603,1112
451600,1947,2048
451601,761.3,456.7
451603,4828,5278
451609,1078,1419
451612,3909,1522
451613,2011,900.2
451615,1411,1685
451617,2896,2896
451619,683.4,1697
451622,1455,1771
451623,4777,2015
451624,2896,1353
451626,1906,537.5
451629,1179,2297
451633,1455,2117
451635,1725,796.1
451636,1.495e+04,1.809e+04
451637,4011,2424
451640,2200,1385
451641,2896,2284
451642,3129,3071
451645,1344,385.2
451649,3613,4648
451655,4203,6101
451657,7276,6699
451659,1411,2212
451663,2556,3117
451664,1238,1041
451665,4937,3498
451667,1179,1414
451668,3507,648
451670,4470,4332
451671,1455,3415
451674,2874,4009
451677,1853,1531
451688,961.4,1419
451691,4804,3663
451695,2349,1439
451700,3507,3816
451702,3129,2722
451703,1002,808.5
451712,2896,4121
451718,2099,1696
451719,3011,3175
451723,2372,1418
451733,1093,1009
451734,1445,2124
451739,819,946.8
451740,1419,1761
451744,2246,4312
451749,4777,4786
451752,2317,2252
451753,2126,3637
451759,2556,1533
451760,6284,7809
451762,3308,2169
451775,5319,2852
451779,2748,1141
451780,2011,5009
451783,1121,695.8
451786,683.4,299.8
451789,3909,4860
451791,9337,1.107e+04
451796,4470,6851
451803,4804,8804
451804,1863,1221
451805,5589,7523
451807,1288,1277
451809,1093,1180
451816,1411,2597
451818,2660,1804
451819,2748,3896
451820,3011,2957
451829,2296,3481
451834,1523,2527
451838,1505,777
451844,1419,1165
451853,1943,1383
451855,1238,754.9
451858,1002,1069
451865,2643,2354
451870,1093,0.67
451871,1249,1410
451872,2372,9097
451877,1853,3465
451878,2896,3747
451879,1002,397.3
451881,5319,8018
451882,6759,3180
451883,1419,2330
451887,2296,1398
451889,1863,1488
451897,9337,1.009e+04
451898,829.1,1635
451899,2643,4787
451900,1557,3236
451903,1084,1249
451904,3106,5864
451905,706.8,1080
451910,7350,7978
451911,1238,530.9
451912,941.8,541.4
451914,2169,1597
451916,1002,1227
451917,5483,4963
451919,6089,8474
451921,2762,2584
451928,3011,973.7
451929,2011,1461
451934,3011,7603
451935,5745,4028
451941,2372,1178
451942,1784,2298
451944,1455,940.9
451945,4937,4322
451949,2011,2591
451951,5667,7091
451953,2748,4613
451964,1045,927
451968,1.319e+04,1.908e+04
451970,2130,900.2
451972,2701,3940
451973,929.9,911.1
451975,1321,3326
451977,1591,1155
451981,874.1,1285
451984,1725,555.8
451989,4263,3465
451990,3106,1244
451991,1662,1287
451993,1514,2711
451994,1445,950.8
451996,1853,1310
451997,1342,1118
451998,1505,1491
451999,2372,3063
452000,957.5,859.6
452001,6759,1.073e+04
452003,3613,4680
452004,1262,1059
452009,2887,3601
452010,761.3,1471
452011,2901,1831
452015,5470,2318
452023,2748,4006
452029,2200,1953
452036,2011,2014
452037,1514,2670
452039,7680,8278
452040,1682,1938
452044,1644,1511
452047,941.8,789.2
452048,3308,1596
452049,6866,5631
452050,2556,1464
452052,1321,2096
452053,1445,1214
452055,2643,2732
452064,7821,7600
452065,2200,3743
452066,3308,4268
452067,2372,1486
452068,1784,858.1
452070,1002,768.4
452078,2372,5722
452079,1670,1249
452082,957.5,639
452085,2099,1095
452090,2556,2270
452094,1682,810.1
452096,2372,3174
452099,1906,3126
452104,7276,9730
452105,2701,5620
452107,5199,1157
452110,3011,4063
452115,4115,2490
452119,1093,940
452120,1906,1527
452124,1603,1496
452134,2556,725.7
452136,1514,897.5
452141,3435,2783
452147,3011,2102
452153,3613,4984
452155,1455,1346
452158,6759,7018
452163,1121,789.7
452166,8446,1.027e+04
452170,1012,1259
452173,4777,3506
452175,1002,1699
452180,2372,1586
452182,829.1,662
452183,5813,4900
452184,1947,1394
452186,5483,5679
452189,1784,2355
452201,2317,2650
452203,1853,3705
452204,1819,1383
452208,1084,855.3
452228,874.1,498.2
452233,2099,4528
452238,1853,2030
452239,1288,1712
452240,1411,762
452241,2169,3277
452244,1411,837.1
452246,1682,1569
452249,4004,7119
452251,1943,1387
452252,1523,2967
452254,800.9,1813
452258,2748,2603
452261,1.31e+04,2.043e+04
452263,1093,1405
452265,1853,2113
452269,5179,2084
452274,944.8,721
452281,2372,4011
452282,1591,2276
452283,5564,7736
452284,1.02e+04,7716
452285,2887,3431
452290,1801,4839
452298,2748,7476
452300,3129,6381
452301,8446,6178
452308,1342,1641
452314,3308,5155
452321,2099,1569
452322,2169,2212
452325,3275,4212
452336,1404,1493
452342,2372,4688
452348,1603,1358
452352,1121,905.8
452354,2606,2644
452358,2246,3257
452360,1131,2732
452362,2011,330
452364,1.495e+04,1.745e+04
452366,957.5,963.7
452367,1093,742.2
452370,1318,2750
452371,1784,2061
452373,2556,2753
452380,1853,296.4
452383,5589,5184
452384,1135,1276
452388,2701,1699
452397,1603,4173
452399,2317,3923
452400,5483,5637
452403,1557,714
452404,1321,984.9
452405,1906,2364
452408,3435,4238
452410,2748,3068
452412,4004,709.3
452416,1096,2991
452417,1557,2595
452420,1682,1684
452421,1943,3313
452425,1557,862.5
452437,5813,3578
452452,1455,3744
452453,7680,6405
452455,3308,8760
452456,3106,4464
452457,2606,1030
452466,1682,2034
452469,1.02e+04,8600
452470,4263,6497
452477,1947,766.5
452478,1445,3400
452486,2099,1638
452487,2169,3928
452490,1819,1755
452491,1947,7093
452499,1591,2294
452500,1249,466.5
452503,683.4,345.1
452510,1591,818.4
452513,8446,7854
452523,1411,2043
452525,2874,2413
452527,1411,2343
452529,1201,1436
452532,2372,1174
452534,1760,718.8
452536,1.097e+04,5845
452540,3555,3470
452543,2099,1689
452545,1523,1800
452550,1411,1445
452553,1455,1069
452560,9337,8203
452561,3757,2022
452563,5319,3740
452566,1853,1442
452568,3555,2693
452569,1603,5110
452573,1411,1840
452574,1342,957.9
452576,2372,2449
452577,2896,6351
452578,1002,730.9
452587,1419,1744
452588,4937,3739
452589,3555,2012
452590,5589,5280
452593,1344,863.9
452594,829.1,611.8
452596,4937,6874
452599,2556,3780
452612,1455,2041
452613,1480,984.4
452615,1179,943.4
452616,1236,1993
452617,1318,1306
452619,3613,3338
452621,4011,2003
452627,1249,1796
452629,2874,2066
452632,1797,278.9
452635,1655,1819
452638,2130,5757
452640,4937,6564
452642,1557,2236
452643,2224,2103
452648,3435,4591
452650,929.9,1097
452653,3757,4297
452654,1201,773.7
452656,1943,1963
452657,2372,1331
452670,2372,1533
452671,961.4,695.7
452674,1523,1192
452677,2606,1260
452682,2887,3873
452683,2556,3183
452685,5589,6770
452689,1084,3043
452691,3760,2138
452696,3275,5111
452700,1191,1806
452705,1853,3240
452707,5589,6880
452708,1404,2665
452709,874.1,1215
452710,923.4,1336
452712,2556,2969
452722,829.1,592
452724,1321,365.3
452726,1906,1316
452731,3255,1603
452733,4470,4029
452734,1568,1123
452741,5943,5696
452742,3255,2730
452745,1318,1029
452751,1297,1120
452754,1725,976
452755,6089,8566
452757,1411,1528
452759,4937,3671
452760,1002,1392
452762,1179,4029
452765,2011,1281
452766,1291,2052
452771,7350,7188
452773,6759,1.312e+04
452775,8467,4822
452781,7821,6317
452782,795.9,565.9
452784,1947,2720
452787,1455,1382
452791,5179,3724
452793,1002,409.1
452794,2556,2086
452795,2224,2199
452796,795.9,742.6
452798,4777,4653
452799,6089,5965
452805,2372,1920
452807,6284,7330
452811,7276,1.383e+04
452812,3011,2467
452816,3435,5379
452817,1.144e+04,3300
452819,800.9,695.1
452820,1455,1913
452822,2701,1.056e+04
452825,4937,3992
452832,5589,7106
452833,961.4,1031
452837,2887,1936
452838,1121,776.8
452840,1121,398.4
452843,2815,1345
452849,2296,4108
452851,2896,1593
452856,3435,5640
452857,3129,1488
452858,2099,1901
452859,2643,2006
452860,1670,5122
452867,2874,3870
452868,1514,1635
452869,1012,1324
452875,2011,1011
452876,5483,5107
452880,1523,2061
